klk_EN,year,month,day,iWarehouseSenderID,hours,cargotype,traffic_stream
35,2018,8,6,1545,11_12,0,0
35,2018,8,6,1545,16_17,0,1
35,2018,8,6,1545,20_21,0,0
37,2018,8,6,1545,12_13,0,0
42,2018,8,6,1545,08_09,0,1
43,2018,8,6,1545,19_20,0,1
46,2018,8,6,1545,13_14,0,1
47,2018,8,6,1545,18_19,0,1
49,2018,8,6,1545,17_18,0,1
50,2018,8,6,1545,14_15,0,0
59,2018,8,6,1545,9_10 ,0,1
60,2018,8,6,1545,15_16,0,0
62,2018,8,6,1545,16_17,0,0
67,2018,8,6,1545,12_13,0,1
72,2018,8,6,1545,11_12,0,1
91,2018,8,6,1545,10_11,0,1
141,2018,8,6,1545,14_15,0,1
172,2018,8,6,1545,19_20,0,0
386,2018,8,6,1545,17_18,0,0
1019,2018,8,6,1545,18_19,0,0
2,2019,8,6,1545,17_18,1,1
1,2019,8,6,1545,17_18,1,0
356,2019,8,6,1545,18_19,0,0
20,2019,8,6,1545,08_09,0,0
39,2019,8,6,1545,12_13,0,0
4,2019,8,6,1545,08_09,0,1
56,2019,8,6,1545,18_19,0,1
37,2019,8,6,1545,12_13,0,1
267,2019,8,6,1545,17_18,0,0
31,2019,8,6,1545,17_18,0,1
84,2019,8,6,1545,19_20,0,0
29,2019,8,6,1545,13_14,0,0
91,2019,8,6,1545,19_20,0,1
45,2019,8,6,1545,13_14,0,1
15,2019,8,6,1545,10_11,0,0
158,2019,8,6,1545,20_21,0,0
2,2019,8,6,1545,18_19,1,0
40,2019,8,6,1545,10_11,0,1
48,2019,8,6,1545,20_21,0,1
30,2019,8,6,1545,09_10,0,0
53,2019,8,6,1545,15_16,0,0
54,2019,8,6,1545,16_17,0,0
34,2019,8,6,1545,09_10,0,1
30,2019,8,6,1545,15_16,0,1
54,2019,8,6,1545,16_17,0,1
22,2019,8,6,1545,11_12,0,0
19,2019,8,6,1545,21_22,0,0
61,2019,8,6,1545,11_12,0,1
56,2019,8,6,1545,14_15,0,0
56,2019,8,6,1545,14_15,0,1
10,2020,8,6,1545,10_11,0,0
237,2020,8,6,1545,17_18,0,0
53,2020,8,6,1545,10_11,0,1
55,2020,8,6,1545,17_18,0,1
18,2020,8,6,1545,08_09,0,0
25,2020,8,6,1545,08_09,0,1
1,2020,8,6,1545,17_18,1,1
203,2020,8,6,1545,19_20,0,0
18,2020,8,6,1545,13_14,0,0
67,2020,8,6,1545,19_20,0,1
44,2020,8,6,1545,13_14,0,1
123,2020,8,6,1545,20_21,0,0
25,2020,8,6,1545,14_15,0,0
1,2020,8,6,1545,18_19,1,1
57,2020,8,6,1545,20_21,0,1
49,2020,8,6,1545,14_15,0,1
8,2020,8,6,1545,21_22,0,0
28,2020,8,6,1545,12_13,0,0
13,2020,8,6,1545,11_12,0,0
2,2020,8,6,1545,20_21,1,0
355,2020,8,6,1545,18_19,0,0
3,2020,8,6,1545,07_08,0,0
54,2020,8,6,1545,12_13,0,1
49,2020,8,6,1545,11_12,0,1
60,2020,8,6,1545,18_19,0,1
2,2020,8,6,1545,07_08,0,1
13,2020,8,6,1545,09_10,0,0
278,2020,8,6,1545,16_17,0,0
17,2020,8,6,1545,15_16,0,0
36,2020,8,6,1545,09_10,0,1
33,2020,8,6,1545,16_17,0,1
43,2020,8,6,1545,15_16,0,1
66,2021,8,6,1545,16_17,0,0
26,2021,8,6,1545,12_13,0,0
18,2021,8,6,1545,09_10,0,0
57,2021,8,6,1545,16_17,0,1
70,2021,8,6,1545,12_13,0,1
40,2021,8,6,1545,09_10,0,1
151,2021,8,6,1545,18_19,0,0
17,2021,8,6,1545,08_09,0,0
95,2021,8,6,1545,18_19,0,1
47,2021,8,6,1545,08_09,0,1
14,2021,8,6,1545,10_11,0,0
31,2021,8,6,1545,14_15,0,0
282,2021,8,6,1545,20_21,0,0
6,2021,8,6,1545,23_24,0,0
67,2021,8,6,1545,10_11,0,1
67,2021,8,6,1545,14_15,0,1
48,2021,8,6,1545,20_21,0,1
23,2021,8,6,1545,15_16,0,0
49,2021,8,6,1545,15_16,0,1
25,2021,8,6,1545,11_12,0,0
1,2021,8,6,1545,20_21,1,0
58,2021,8,6,1545,11_12,0,1
1,2021,8,6,1545,14_15,1,1
1,2021,8,6,1545,21_22,0,0
1,2021,8,6,1545,15_16,1,1
2,2021,8,6,1545,21_22,0,1
281,2021,8,6,1545,17_18,0,0
1,2021,8,6,1545,11_12,1,1
60,2021,8,6,1545,17_18,0,1
183,2021,8,6,1545,19_20,0,0
19,2021,8,6,1545,13_14,0,0
60,2021,8,6,1545,19_20,0,1
80,2021,8,6,1545,13_14,0,1
32,2022,8,6,1545,16_17,0,0
1,2022,8,6,1545,12_13,1,0
69,2022,8,6,1545,15_16,0,0
3,2022,8,6,1545,13_14,1,0
119,2022,8,6,1545,12_13,0,1
58,2022,8,6,1545,14_15,0,1
9,2022,8,6,1545,10_11,0,0
63,2022,8,6,1545,17_18,0,1
77,2022,8,6,1545,15_16,0,1
1,2022,8,6,1545,14_15,1,1
73,2022,8,6,1545,13_14,0,1
61,2022,8,6,1545,11_12,0,1
37,2022,8,6,1545,09_10,0,1
6,2022,8,6,1545,09_10,0,0
34,2022,8,6,1545,14_15,0,0
86,2022,8,6,1545,12_13,0,0
50,2022,8,6,1545,13_14,0,0
61,2022,8,6,1545,11_12,0,0
220,2022,8,6,1545,17_18,0,0
34,2022,8,6,1545,16_17,0,1
3,2022,8,6,1545,18_19,0,1
55,2022,8,6,1545,10_11,0,1
1,2015,9,6,1545,14_15,1,1
1,2015,9,6,1545,9_10 ,0,0
2,2015,9,6,1545,10_11,0,0
3,2015,9,6,1545,12_13,0,0
3,2015,9,6,1545,9_10 ,0,1
4,2015,9,6,1545,11_12,0,0
5,2015,9,6,1545,14_15,0,0
6,2015,9,6,1545,12_13,0,1
8,2015,9,6,1545,10_11,0,1
9,2015,9,6,1545,14_15,0,1
10,2015,9,6,1545,11_12,0,1
10,2015,9,6,1545,13_14,0,0
15,2015,9,6,1545,13_14,0,1
1,2016,9,6,1545,23_24,0,0
1,2016,9,6,1545,23_24,0,1
8,2016,9,6,1545,08_09,0,0
9,2016,9,6,1545,9_10 ,0,1
13,2016,9,6,1545,9_10 ,0,0
16,2016,9,6,1545,08_09,0,1
18,2016,9,6,1545,13_14,0,0
21,2016,9,6,1545,10_11,0,0
23,2016,9,6,1545,12_13,0,0
24,2016,9,6,1545,11_12,0,0
25,2016,9,6,1545,11_12,0,1
30,2016,9,6,1545,10_11,0,1
30,2016,9,6,1545,14_15,0,1
30,2016,9,6,1545,21_22,0,0
33,2016,9,6,1545,13_14,0,1
34,2016,9,6,1545,15_16,0,0
37,2016,9,6,1545,12_13,0,1
43,2016,9,6,1545,14_15,0,0
51,2016,9,6,1545,17_18,0,1
51,2016,9,6,1545,18_19,0,1
54,2016,9,6,1545,20_21,0,0
65,2016,9,6,1545,19_20,0,1
68,2016,9,6,1545,20_21,0,1
78,2016,9,6,1545,16_17,0,0
79,2016,9,6,1545,16_17,0,1
92,2016,9,6,1545,15_16,0,1
104,2016,9,6,1545,17_18,0,0
155,2016,9,6,1545,18_19,0,0
230,2016,9,6,1545,19_20,0,0
267,2016,9,6,1545,21_22,0,1
1,2017,9,6,1545,03_04,0,1
1,2017,9,6,1545,03_04,1,0
1,2017,9,6,1545,15_16,1,0
2,2017,9,6,1545,21_22,0,0
4,2017,9,6,1545,23_24,0,1
17,2017,9,6,1545,10_11,0,0
24,2017,9,6,1545,08_09,0,0
26,2017,9,6,1545,08_09,0,1
28,2017,9,6,1545,11_12,0,0
29,2017,9,6,1545,14_15,0,0
30,2017,9,6,1545,10_11,0,1
30,2017,9,6,1545,12_13,0,0
33,2017,9,6,1545,12_13,0,1
36,2017,9,6,1545,21_22,0,1
36,2017,9,6,1545,9_10 ,0,0
37,2017,9,6,1545,03_04,0,0
42,2017,9,6,1545,20_21,0,1
45,2017,9,6,1545,13_14,0,1
47,2017,9,6,1545,9_10 ,0,1
56,2017,9,6,1545,14_15,0,1
56,2017,9,6,1545,15_16,0,0
59,2017,9,6,1545,11_12,0,1
67,2017,9,6,1545,18_19,0,1
69,2017,9,6,1545,16_17,0,1
71,2017,9,6,1545,15_16,0,1
72,2017,9,6,1545,13_14,0,0
74,2017,9,6,1545,20_21,0,0
77,2017,9,6,1545,16_17,0,0
83,2017,9,6,1545,19_20,0,1
84,2017,9,6,1545,17_18,0,1
193,2017,9,6,1545,17_18,0,0
227,2017,9,6,1545,18_19,0,0
369,2017,9,6,1545,19_20,0,0
2,2018,9,6,1545,21_22,0,1
9,2018,9,6,1545,21_22,0,0
10,2018,9,6,1545,10_11,0,0
16,2018,9,6,1545,11_12,0,0
19,2018,9,6,1545,9_10 ,0,0
22,2018,9,6,1545,08_09,0,0
29,2018,9,6,1545,13_14,0,0
30,2018,9,6,1545,14_15,0,0
31,2018,9,6,1545,12_13,0,0
43,2018,9,6,1545,08_09,0,1
44,2018,9,6,1545,9_10 ,0,1
54,2018,9,6,1545,15_16,0,0
55,2018,9,6,1545,10_11,0,1
57,2018,9,6,1545,20_21,0,1
63,2018,9,6,1545,20_21,0,0
65,2018,9,6,1545,12_13,0,1
68,2018,9,6,1545,17_18,0,1
78,2018,9,6,1545,16_17,0,0
89,2018,9,6,1545,14_15,0,1
89,2018,9,6,1545,15_16,0,1
91,2018,9,6,1545,11_12,0,1
91,2018,9,6,1545,19_20,0,1
95,2018,9,6,1545,13_14,0,1
97,2018,9,6,1545,16_17,0,1
131,2018,9,6,1545,18_19,0,1
248,2018,9,6,1545,17_18,0,0
429,2018,9,6,1545,19_20,0,0
725,2018,9,6,1545,18_19,0,0
36,2019,9,6,1545,12_13,0,1
39,2019,9,6,1545,20_21,0,1
68,2019,9,6,1545,18_19,0,1
49,2019,9,6,1545,20_21,0,0
25,2019,9,6,1545,12_13,0,0
14,2019,9,6,1545,22_23,0,0
160,2019,9,6,1545,18_19,0,0
52,2019,9,6,1545,16_17,0,1
24,2019,9,6,1545,09_10,0,1
137,2019,9,6,1545,16_17,0,0
1,2019,9,6,1545,13_14,1,0
11,2019,9,6,1545,09_10,0,0
77,2019,9,6,1545,19_20,0,1
112,2019,9,6,1545,13_14,0,1
1,2019,9,6,1545,21_22,0,1
158,2019,9,6,1545,19_20,0,0
51,2019,9,6,1545,13_14,0,0
57,2019,9,6,1545,11_12,0,1
48,2019,9,6,1545,10_11,0,1
59,2019,9,6,1545,14_15,0,1
1,2019,9,6,1545,20_21,1,1
19,2019,9,6,1545,11_12,0,0
20,2019,9,6,1545,10_11,0,0
25,2019,9,6,1545,14_15,0,0
1,2019,9,6,1545,12_13,1,0
15,2019,9,6,1545,08_09,0,1
33,2019,9,6,1545,15_16,0,1
2,2019,9,6,1545,16_17,1,0
15,2019,9,6,1545,08_09,0,0
25,2019,9,6,1545,15_16,0,0
1,2019,9,6,1545,15_16,1,1
1,2019,9,6,1545,15_16,1,0
1,2019,9,6,1545,14_15,1,0
85,2019,9,6,1545,17_18,0,1
313,2019,9,6,1545,17_18,0,0
2,2020,9,6,1545,17_18,1,1
50,2020,9,6,1545,12_13,0,1
43,2020,9,6,1545,17_18,0,1
47,2020,9,6,1545,16_17,0,1
20,2020,9,6,1545,12_13,0,0
110,2020,9,6,1545,17_18,0,0
66,2020,9,6,1545,16_17,0,0
43,2020,9,6,1545,13_14,0,1
31,2020,9,6,1545,13_14,0,0
8,2020,9,6,1545,18_19,0,0
50,2020,9,6,1545,11_12,0,1
45,2020,9,6,1545,14_15,0,1
23,2020,9,6,1545,11_12,0,0
17,2020,9,6,1545,14_15,0,0
1,2020,9,6,1545,15_16,1,0
1,2020,9,6,1545,14_15,1,0
54,2020,9,6,1545,15_16,0,1
1,2020,9,6,1545,16_17,1,0
28,2020,9,6,1545,15_16,0,0
81,2021,9,6,1545,10_11,0,1
1,2021,9,6,1545,20_21,1,1
1,2021,9,6,1545,09_10,1,1
76,2021,9,6,1545,14_15,0,1
24,2021,9,6,1545,10_11,0,0
87,2021,9,6,1545,14_15,0,0
51,2021,9,6,1545,08_09,0,1
78,2021,9,6,1545,11_12,0,1
1,2021,9,6,1545,16_17,1,0
29,2021,9,6,1545,08_09,0,0
38,2021,9,6,1545,11_12,0,0
39,2021,9,6,1545,16_17,0,1
57,2021,9,6,1545,15_16,0,1
1,2021,9,6,1545,10_11,1,1
52,2021,9,6,1545,09_10,0,1
110,2021,9,6,1545,16_17,0,0
83,2021,9,6,1545,15_16,0,0
12,2021,9,6,1545,09_10,0,0
37,2021,9,6,1545,20_21,0,1
88,2021,9,6,1545,20_21,0,0
1,2021,9,6,1545,17_18,1,0
57,2021,9,6,1545,12_13,0,1
61,2021,9,6,1545,19_20,0,1
67,2021,9,6,1545,13_14,0,1
71,2021,9,6,1545,18_19,0,1
27,2021,9,6,1545,12_13,0,0
509,2021,9,6,1545,19_20,0,0
31,2021,9,6,1545,13_14,0,0
268,2021,9,6,1545,18_19,0,0
2,2021,9,6,1545,11_12,1,1
1,2021,9,6,1545,14_15,1,1
59,2021,9,6,1545,17_18,0,1
317,2021,9,6,1545,17_18,0,0
2,2021,9,6,1545,23_24,0,0
3,2022,9,6,1545,13_14,1,0
1,2022,9,6,1545,21_22,0,1
72,2022,9,6,1545,14_15,0,0
1,2022,9,6,1545,17_18,1,0
24,2022,9,6,1545,11_12,0,0
2,2022,9,6,1545,11_12,1,1
1,2022,9,6,1545,14_15,1,1
59,2022,9,6,1545,12_13,0,0
1,2022,9,6,1545,20_21,1,0
1,2022,9,6,1545,17_18,1,1
78,2022,9,6,1545,17_18,0,1
2,2022,9,6,1545,18_19,1,0
55,2022,9,6,1545,09_10,0,1
232,2022,9,6,1545,19_20,0,0
15,2022,9,6,1545,09_10,0,0
173,2022,9,6,1545,16_17,0,0
21,2022,9,6,1545,20_21,0,0
66,2022,9,6,1545,10_11,0,1
1,2022,9,6,1545,07_08,0,0
8,2022,9,6,1545,08_09,0,0
22,2022,9,6,1545,20_21,0,1
60,2022,9,6,1545,16_17,0,1
54,2022,9,6,1545,11_12,0,1
50,2022,9,6,1545,15_16,0,0
93,2022,9,6,1545,15_16,0,1
59,2022,9,6,1545,18_19,0,1
19,2022,9,6,1545,10_11,0,0
31,2022,9,6,1545,08_09,0,1
50,2022,9,6,1545,14_15,0,1
1,2022,9,6,1545,20_21,1,1
82,2022,9,6,1545,12_13,0,1
52,2022,9,6,1545,19_20,0,1
61,2022,9,6,1545,13_14,0,1
1,2022,9,6,1545,16_17,1,0
176,2022,9,6,1545,17_18,0,0
516,2022,9,6,1545,18_19,0,0
2,2022,9,6,1545,21_22,0,0
44,2022,9,6,1545,13_14,0,0
1,2022,9,6,1545,09_10,1,0
1,2022,9,6,1545,12_13,1,0
1,2015,10,6,1545,08_09,1,0
1,2015,10,6,1545,13_14,1,1
1,2015,10,6,1545,14_15,1,1
1,2015,10,6,1545,17_18,1,1
1,2015,10,6,1545,19_20,1,0
1,2015,10,6,1545,22_23,0,1
2,2015,10,6,1545,12_13,1,1
2,2015,10,6,1545,16_17,1,1
2,2015,10,6,1545,19_20,1,1
6,2015,10,6,1545,08_09,0,1
8,2015,10,6,1545,08_09,0,0
13,2015,10,6,1545,10_11,0,1
16,2015,10,6,1545,11_12,0,0
16,2015,10,6,1545,21_22,0,1
16,2015,10,6,1545,9_10 ,0,1
20,2015,10,6,1545,10_11,0,0
21,2015,10,6,1545,9_10 ,0,0
24,2015,10,6,1545,11_12,0,1
34,2015,10,6,1545,12_13,0,0
34,2015,10,6,1545,14_15,0,0
40,2015,10,6,1545,13_14,0,0
48,2015,10,6,1545,19_20,0,1
64,2015,10,6,1545,15_16,0,0
66,2015,10,6,1545,12_13,0,1
71,2015,10,6,1545,13_14,0,1
73,2015,10,6,1545,20_21,0,1
78,2015,10,6,1545,14_15,0,1
79,2015,10,6,1545,18_19,0,1
93,2015,10,6,1545,16_17,0,0
95,2015,10,6,1545,15_16,0,1
108,2015,10,6,1545,17_18,0,1
111,2015,10,6,1545,16_17,0,1
134,2015,10,6,1545,17_18,0,0
146,2015,10,6,1545,20_21,0,0
173,2015,10,6,1545,18_19,0,0
210,2015,10,6,1545,19_20,0,0
1,2016,10,6,1545,16_17,1,0
1,2016,10,6,1545,19_20,1,1
1,2016,10,6,1545,21_22,0,1
2,2016,10,6,1545,     ,0,0
2,2016,10,6,1545,00_01,0,0
2,2016,10,6,1545,14_15,1,0
2,2016,10,6,1545,18_19,1,0
2,2016,10,6,1545,20_21,1,0
2,2016,10,6,1545,22_23,0,0
7,2016,10,6,1545,10_11,0,0
9,2016,10,6,1545,08_09,0,0
13,2016,10,6,1545,9_10 ,0,0
18,2016,10,6,1545,21_22,0,0
21,2016,10,6,1545,08_09,0,1
24,2016,10,6,1545,9_10 ,0,1
35,2016,10,6,1545,10_11,0,1
35,2016,10,6,1545,11_12,0,0
35,2016,10,6,1545,12_13,0,0
40,2016,10,6,1545,15_16,0,0
47,2016,10,6,1545,13_14,0,0
52,2016,10,6,1545,19_20,0,1
65,2016,10,6,1545,12_13,0,1
67,2016,10,6,1545,14_15,0,0
71,2016,10,6,1545,13_14,0,1
72,2016,10,6,1545,15_16,0,1
75,2016,10,6,1545,18_19,0,1
77,2016,10,6,1545,16_17,0,0
79,2016,10,6,1545,16_17,0,1
81,2016,10,6,1545,14_15,0,1
83,2016,10,6,1545,11_12,0,1
96,2016,10,6,1545,17_18,0,1
101,2016,10,6,1545,20_21,0,1
127,2016,10,6,1545,20_21,0,0
145,2016,10,6,1545,18_19,0,0
161,2016,10,6,1545,19_20,0,0
171,2016,10,6,1545,17_18,0,0
1,2017,10,6,1545,17_18,1,0
1,2017,10,6,1545,9_10 ,1,0
13,2017,10,6,1545,10_11,0,0
20,2017,10,6,1545,08_09,0,0
20,2017,10,6,1545,11_12,0,0
21,2017,10,6,1545,9_10 ,0,0
23,2017,10,6,1545,20_21,0,0
24,2017,10,6,1545,12_13,0,0
55,2017,10,6,1545,13_14,0,0
60,2017,10,6,1545,08_09,0,1
61,2017,10,6,1545,20_21,0,1
62,2017,10,6,1545,14_15,0,0
72,2017,10,6,1545,16_17,0,1
76,2017,10,6,1545,9_10 ,0,1
78,2017,10,6,1545,18_19,0,1
79,2017,10,6,1545,12_13,0,1
80,2017,10,6,1545,19_20,0,1
82,2017,10,6,1545,15_16,0,0
84,2017,10,6,1545,14_15,0,1
88,2017,10,6,1545,15_16,0,1
89,2017,10,6,1545,11_12,0,1
95,2017,10,6,1545,10_11,0,1
99,2017,10,6,1545,13_14,0,1
106,2017,10,6,1545,17_18,0,1
156,2017,10,6,1545,16_17,0,0
199,2017,10,6,1545,17_18,0,0
205,2017,10,6,1545,18_19,0,0
242,2017,10,6,1545,19_20,0,0
1,2018,10,6,1545,     ,0,0
1,2018,10,6,1545,00_01,0,0
1,2018,10,6,1545,08_09,0,0
1,2018,10,6,1545,15_16,1,1
1,2018,10,6,1545,18_19,0,1
1,2018,10,6,1545,20_21,0,1
2,2018,10,6,1545,08_09,0,1
15,2018,10,6,1545,12_13,0,0
18,2018,10,6,1545,9_10 ,0,0
20,2018,10,6,1545,19_20,0,1
21,2018,10,6,1545,11_12,0,0
22,2018,10,6,1545,10_11,0,0
22,2018,10,6,1545,19_20,0,0
28,2018,10,6,1545,9_10 ,0,1
33,2018,10,6,1545,15_16,0,0
43,2018,10,6,1545,10_11,0,1
48,2018,10,6,1545,11_12,0,1
50,2018,10,6,1545,14_15,0,0
53,2018,10,6,1545,13_14,0,0
60,2018,10,6,1545,15_16,0,1
63,2018,10,6,1545,14_15,0,1
68,2018,10,6,1545,12_13,0,1
83,2018,10,6,1545,13_14,0,1
85,2018,10,6,1545,16_17,0,1
86,2018,10,6,1545,17_18,0,1
111,2018,10,6,1545,16_17,0,0
347,2018,10,6,1545,17_18,0,0
25,2019,10,6,1545,15_16,0,0
10,2019,10,6,1545,14_15,0,0
55,2019,10,6,1545,14_15,0,1
90,2019,10,6,1545,15_16,0,1
15,2019,10,6,1545,12_13,0,0
2,2019,10,6,1545,16_17,0,0
53,2019,10,6,1545,12_13,0,1
1,2019,10,6,1545,16_17,0,1
1,2019,10,6,1545,13_14,1,0
15,2019,10,6,1545,11_12,0,0
45,2019,10,6,1545,11_12,0,1
15,2019,10,6,1545,13_14,0,0
48,2019,10,6,1545,13_14,0,1
9,2020,10,6,1545,08_09,0,1
19,2020,10,6,1545,08_09,0,0
51,2020,10,6,1545,14_15,0,1
60,2020,10,6,1545,10_11,0,1
1,2020,10,6,1545,11_12,1,1
83,2020,10,6,1545,17_18,0,1
64,2020,10,6,1545,14_15,0,0
14,2020,10,6,1545,10_11,0,0
220,2020,10,6,1545,17_18,0,0
46,2020,10,6,1545,11_12,0,1
25,2020,10,6,1545,11_12,0,0
111,2020,10,6,1545,18_19,0,1
2,2020,10,6,1545,21_22,0,1
2,2020,10,6,1545,13_14,1,1
48,2020,10,6,1545,20_21,0,1
36,2020,10,6,1545,12_13,0,1
145,2020,10,6,1545,18_19,0,0
2,2020,10,6,1545,00_01,0,0
92,2020,10,6,1545,20_21,0,0
29,2020,10,6,1545,12_13,0,0
45,2020,10,6,1545,15_16,0,1
34,2020,10,6,1545,15_16,0,0
42,2020,10,6,1545,13_14,0,1
62,2020,10,6,1545,19_20,0,1
50,2020,10,6,1545,13_14,0,0
411,2020,10,6,1545,19_20,0,0
66,2020,10,6,1545,16_17,0,1
41,2020,10,6,1545,09_10,0,1
76,2020,10,6,1545,16_17,0,0
1,2020,10,6,1545,07_08,0,0
22,2020,10,6,1545,09_10,0,0
62,2021,10,6,1545,12_13,0,1
89,2021,10,6,1545,18_19,0,1
53,2021,10,6,1545,20_21,0,1
1,2021,10,6,1545,19_20,1,1
46,2021,10,6,1545,12_13,0,0
6,2021,10,6,1545,23_24,0,0
184,2021,10,6,1545,18_19,0,0
57,2021,10,6,1545,20_21,0,0
1,2021,10,6,1545,19_20,1,0
1,2021,10,6,1545,21_22,0,0
69,2021,10,6,1545,09_10,0,1
73,2021,10,6,1545,16_17,0,1
26,2021,10,6,1545,09_10,0,0
46,2021,10,6,1545,16_17,0,0
62,2021,10,6,1545,10_11,0,1
1,2021,10,6,1545,07_08,0,0
16,2021,10,6,1545,10_11,0,0
93,2021,10,6,1545,19_20,0,1
62,2021,10,6,1545,13_14,0,1
404,2021,10,6,1545,19_20,0,0
16,2021,10,6,1545,13_14,0,0
23,2021,10,6,1545,08_09,0,1
79,2021,10,6,1545,17_18,0,1
12,2021,10,6,1545,08_09,0,0
252,2021,10,6,1545,17_18,0,0
1,2021,10,6,1545,14_15,1,1
1,2021,10,6,1545,18_19,1,1
94,2021,10,6,1545,11_12,0,1
31,2021,10,6,1545,11_12,0,0
66,2021,10,6,1545,15_16,0,1
54,2021,10,6,1545,14_15,0,1
1,2021,10,6,1545,09_10,1,1
202,2021,10,6,1545,15_16,0,0
1,2021,10,6,1545,12_13,1,0
68,2021,10,6,1545,14_15,0,0
23,2022,10,6,1545,20_21,0,1
75,2022,10,6,1545,19_20,0,1
2,2022,10,6,1545,08_09,0,0
63,2022,10,6,1545,13_14,0,0
79,2022,10,6,1545,10_11,0,1
34,2022,10,6,1545,11_12,0,0
62,2022,10,6,1545,09_10,0,1
42,2022,10,6,1545,16_17,0,1
2,2022,10,6,1545,18_19,1,0
1,2022,10,6,1545,23_24,0,0
104,2022,10,6,1545,18_19,0,1
1,2022,10,6,1545,07_08,0,1
1,2022,10,6,1545,01_02,0,1
35,2022,10,6,1545,14_15,0,0
86,2022,10,6,1545,17_18,0,1
59,2022,10,6,1545,11_12,0,1
52,2022,10,6,1545,10_11,0,0
19,2022,10,6,1545,09_10,0,0
100,2022,10,6,1545,13_14,0,1
50,2022,10,6,1545,15_16,0,1
127,2022,10,6,1545,19_20,0,0
1,2022,10,6,1545,13_14,1,0
38,2022,10,6,1545,15_16,0,0
77,2022,10,6,1545,12_13,0,1
133,2022,10,6,1545,17_18,0,0
78,2022,10,6,1545,14_15,0,1
151,2022,10,6,1545,16_17,0,0
20,2022,10,6,1545,20_21,0,0
364,2022,10,6,1545,18_19,0,0
1,2022,10,6,1545,21_22,0,1
1,2022,10,6,1545,13_14,1,1
2,2022,10,6,1545,12_13,1,0
2,2022,10,6,1545,07_08,0,0
23,2022,10,6,1545,08_09,0,1
2,2022,10,6,1545,12_13,1,1
59,2022,10,6,1545,12_13,0,0
1,2015,11,6,1545,04_05,1,0
1,2015,11,6,1545,11_12,1,0
1,2015,11,6,1545,15_16,1,1
1,2015,11,6,1545,16_17,1,0
1,2015,11,6,1545,17_18,1,0
1,2015,11,6,1545,18_19,1,0
1,2015,11,6,1545,20_21,1,1
1,2015,11,6,1545,23_24,0,1
2,2015,11,6,1545,07_08,0,0
3,2015,11,6,1545,12_13,1,0
3,2015,11,6,1545,16_17,1,1
4,2015,11,6,1545,08_09,0,0
7,2015,11,6,1545,08_09,0,1
12,2015,11,6,1545,10_11,0,0
16,2015,11,6,1545,9_10 ,0,0
19,2015,11,6,1545,10_11,0,1
19,2015,11,6,1545,9_10 ,0,1
24,2015,11,6,1545,11_12,0,0
28,2015,11,6,1545,11_12,0,1
30,2015,11,6,1545,21_22,0,1
40,2015,11,6,1545,12_13,0,0
42,2015,11,6,1545,12_13,0,1
44,2015,11,6,1545,13_14,0,0
45,2015,11,6,1545,04_05,0,0
47,2015,11,6,1545,15_16,0,0
51,2015,11,6,1545,14_15,0,0
58,2015,11,6,1545,20_21,0,0
64,2015,11,6,1545,19_20,0,1
65,2015,11,6,1545,20_21,0,1
67,2015,11,6,1545,17_18,0,1
82,2015,11,6,1545,15_16,0,1
83,2015,11,6,1545,18_19,0,1
86,2015,11,6,1545,13_14,0,1
111,2015,11,6,1545,16_17,0,1
114,2015,11,6,1545,16_17,0,0
124,2015,11,6,1545,14_15,0,1
134,2015,11,6,1545,18_19,0,0
140,2015,11,6,1545,19_20,0,0
154,2015,11,6,1545,17_18,0,0
1,2016,11,6,1545,08_09,0,0
1,2016,11,6,1545,08_09,0,1
5,2016,11,6,1545,10_11,0,0
7,2016,11,6,1545,11_12,0,0
8,2016,11,6,1545,12_13,0,0
10,2016,11,6,1545,9_10 ,0,1
13,2016,11,6,1545,10_11,0,1
14,2016,11,6,1545,14_15,0,0
14,2016,11,6,1545,9_10 ,0,0
18,2016,11,6,1545,13_14,0,0
18,2016,11,6,1545,14_15,0,1
19,2016,11,6,1545,11_12,0,1
25,2016,11,6,1545,12_13,0,1
33,2016,11,6,1545,13_14,0,1
1,2017,11,6,1545,18_19,1,0
1,2017,11,6,1545,19_20,1,0
2,2017,11,6,1545,16_17,1,0
2,2017,11,6,1545,17_18,1,0
10,2017,11,6,1545,23_24,1,0
15,2017,11,6,1545,08_09,0,0
16,2017,11,6,1545,21_22,1,0
16,2017,11,6,1545,23_24,0,0
24,2017,11,6,1545,9_10 ,0,0
28,2017,11,6,1545,11_12,0,0
31,2017,11,6,1545,17_18,0,1
34,2017,11,6,1545,08_09,0,1
34,2017,11,6,1545,10_11,0,0
35,2017,11,6,1545,18_19,0,1
46,2017,11,6,1545,15_16,0,1
48,2017,11,6,1545,12_13,0,0
52,2017,11,6,1545,13_14,0,0
58,2017,11,6,1545,11_12,0,1
59,2017,11,6,1545,20_21,0,1
63,2017,11,6,1545,10_11,0,1
63,2017,11,6,1545,19_20,0,1
67,2017,11,6,1545,13_14,0,1
68,2017,11,6,1545,14_15,0,0
69,2017,11,6,1545,16_17,0,1
73,2017,11,6,1545,22_23,1,0
74,2017,11,6,1545,9_10 ,0,1
79,2017,11,6,1545,20_21,0,0
85,2017,11,6,1545,15_16,0,0
89,2017,11,6,1545,12_13,0,1
93,2017,11,6,1545,14_15,0,1
164,2017,11,6,1545,19_20,0,0
